,company,job_title,location,description
602,Microsoft,Software Engineer I/II,"Redmond, Washington, United States","Microsoft is on a mission to empower every person and every organization on the planet to achieve more. Our culture is centered on embracing a growth mindset, a theme of inspiring excellence, and encouraging teams and leaders to bring their best each day. In doing so, we create life-changing innovations that impact billions of lives around the world. You can help us to achieve our mission. To learn more please visit: https://careers.microsoft.com/mission-culture.ResponsibilitiesWe value people who can bring a diverse perspective to our product and where a developer will not just write code, but will have a real meaningful impact on the direction of the product and which features to build. We are building a team where diversity of thought and background is valued as strongly as technical skills, and where everyone is encouraged to come up with new ideas to make our customers’ lives better.We are looking for talented early to mid-career Software Engineers to help us deliver highly scalable services and world-class product experiences. You will have opportunities to work on multiple layers of the technology stack, ranging from customer-focused user experience work, building scalable distributed cloud services, working with big data, machine learning, and everything in between. You will learn how to design services and experiences that are required to work around the globe. You will collaborate with team members and other engineering groups in Microsoft to build full stack web applications and services using the latest web technologies in a dynamic and agile environment. You will be part of a fun-loving, diverse team that seeks challenges, loves learning and values teamwork. You will have opportunities for mentorship, career growth, and work on high-business impact areas.By applying to this position, you are being considered for multiple like positions within our organization for an invitation-only virtual Interview Day on Thursday, May 5th. Position specifics, including hiring team, location, and position details will be determined following the interview process. QualificationsBasic Qualifications:1+ years of experience with one or more general purpose programming languages including but not limited to: Java, C/C++, C#, Python, JavaScript, PowerShellBSc in Computer Science or related technical field experiencePreferred QualificationsExperience running and working on services at scaleExperience in developing, debugging and maintaining code in object oriented languages and database querying languages.Strong coding, debugging, algorithm design and problem solving skills.May include: Ability to meet Microsoft, customer and/or government security screening requirements. These requirements include, but are not limited to the following specialized security screenings:Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Engineering and Information Technology Industries IT Services and IT Consulting, Computer Hardware Manufacturing, and Software Development"
603,Calm,"Software Engineer, Backend",United States,"About CalmWe have a simple mission at Calm: To make the world a happier and healthier place. The heart of Calm is digital but the brand is expanding offline into a variety of products and services that bring more peace, clarity and perspective into people’s busy lives. Calm is passionate about helping people take care of their minds and we believe that Calm can become one of the most valuable and meaningful brands in the world.Improving Concentration and AwarenessReducing AnxietyImproving Memory and CreativityHigher EQIncreasing HappinessGetting Better SleepCalm is the #1 consumer brand for digital health, with over 100 million downloads (100K new per day). We weren named Apple’s App of the Year and the world’s first mental health unicorn. Inc. 5000 cited Calm as the 19th Fastest Growing Private Company in America and we were voted the ‘World’s Happiest App’ by the Center for Humane Technology.Check out the Calm Careers Page to learn more about the mission, our values, and hear personal stories from our employees.Calm was co-founded by Alex Tew (Million Dollar Homepage) and Michael Acton Smith (Mind Candy, Moshi Monsters, Firebox).Mission: Calm’s Engineering team contributes directly to the company mission to make the world a happier and healthier place. As a backend engineer working on the B2B product area, you will be delivering experiences that provide more values to Calm’s fast-growing B2B user base and help bring mental wellness to more organizations.About the Role:You will work up and down the stack across a wide number of technologies and third party tools, mainly using tools like Typescript, Nodejs and Postgres.You would collaborate with partners across the company, from Marketing and Content to Data, Product and Design and have plenty of opportunities to learn and grow alongside our B2B business’ growth.Outcomes: Serve as a reliable, go-to resource on the team for backend projects, writing maintainable code that can be quickly updated when needed, has a low volume of bugs, and is readable and easily understood by other engineers on the team.Be self-directed with an ownership mindset, completing work efficiently, with minimal intervention from others on the team. Help uncover scope early in order to establish engineering time estimates that guide prioritization decisions.Ensure our most frequently exercised user flows are performant and error freeImplement designs with tradeoff of between short and long-term flexibility and capabilitiesDeploy code to production, maintain visibility on the status of Pull Requests and client builds as they get deployed, and identify root causes and resolution actions for critical bugs.Stay up to date on the latest technologies in web development, incorporating those changes which can accelerate our development speed and improve qualityKeep a pulse on user feedback that comes in via customer support, prioritizing bug fixes that have the greatest impact on our customers and advocating for application improvements that solve common user pain pointsWork with product and design to create technical design and engineering plan for new featuresWork with product and data team to identify and tracking KPI for new featuresWork with web engineers to A|B test new features and UX changes on Calm’s web application, optimizing for the best outcomes for our users and the businessCompetencies: Solid proficiency with Nodejs or comparable (e.g. any backend language, esp: Python, Go Ruby)Solid proficiency with Postgresql or comparable (e.g. MySQL, MongoDB)Experience working with REST APIsSolid understanding of responsive web developmentAbility to understand business requirements and translate them into technical requirementsGrowth mindset: receives feedback easily and incorporates it quicklyProactive executor: thoughtful in approach and decisive in decisionsPragmatic: balance scrappiness and rigorGreat technical communicatorStrong attention to detailStrong product and architectural instinctsEnthusiasm and passion for qualityTakes responsibility for making sure issues are resolved and shipped quicklyNice-to-Haves: Experience building large scale web applicationExperience with TypeScriptFamiliarity with code versioning tools (e.g. git)Familiarity with deployment CI tools (e.g. Jenkins)Experience working with cloud hosting platform (eg. AWS)Experience working with container technologies (e.g. Docker, Kubernetes)Experience working with data team to measure impact of product featuresAble to deliver high quality code reviews that reduce defects and support the development of peersExperience working with third party libraries and tools (eg. Okta)Experience and interest towards full stack ownershipBenefitsCompetitive salary and equity“Take the time you need” approach to time off Coverage for medical, dental, & vision insurance plans401KHome office stipend Supportive wellbeing benefits including our EAP support, and monthly wellbeing reimbursement Commuter benefitsLife insurance and disability benefitsRemote-first environment that allows you to work flexibly from many locationsOpportunity to work with a product focused on making the world happier and healthierWe believe that mental health is health, and every person should be considered in the discussion. That’s why we’re proud to be an equal opportunity workplace, committed to equal employment opportunity regardless of race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, genetic information, veteran status, gender identity or expression, sexual orientation, or any other characteristic protected by applicable federal, state or local law.Calm is deeply committed to diversity, equity and inclusion, both in our hiring practices and in our experiences as a Calm employee. We strive to create a mindful and respectful environment where everyone can bring their authentic self to work, and experience a culture that is free of harassment, racism, and discrimination.Calm is also committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. Please inform Calm’s Recruiting team if you need any assistance completing any forms or to otherwise participate in the application process. Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Wellness and Fitness Services"
604,,,,
605,Grubhub,Software Engineer I,"New York, New York, United States","About The OpportunityWe’re all about connecting hungry diners with our network of over 300,000 restaurants nationwide. Innovative technology, user-friendly platforms and streamlined delivery capabilities set us apart and make us an industry leader in the world of online food ordering. When you join our team, you become part of a community that works together to innovate, solve problems, grow, work hard and have a ton of fun in the process! Why Work For Us We are looking for entry level engineering talent to join our organization in the summerof 2022 ! Grubhub is a place where authentically fun culture meets innovation and teamwork. We believe in empowering people and opening doors for new opportunities. If you’re looking for a place that values strong relationships, embraces diverse ideas–all while having fun together–Grubhub is the place for you! The Impact You Will Make Design, implement, and deliver awesome technical platforms and products for all constituencies (diners, corporate accounts, restaurants, internal tools) Understand our products from both a technical and business perspective in the context of our larger business Communicate with leadership, product owners, other technologists, and users to create working software based on an understanding of business and technical priorities Break down complex problems into elegant technical solutions to intelligently solve problems for diners, restaurant, corporate accounts and internal stakeholders Actively contribute to the adoption of strong software architecture, development best practices, and new technologies. We are always improving the process of building software; we need you to help contribute You will be a key part in accurately estimating the timing of software delivery What You Bring To The Table Bachelor’s or Master's Degree in Computer Science, Software Engineering or related field Strong track record of strong academic performance (3.0 or higher cumulative GPA) Solid foundation in software programming in one or more of the following languages: Java, Python, C, C++, Ruby, Scala, C#, Objective C Eagerness to contribute in a team-oriented environment Ability to work creatively and analytically in a problem-solving environment Familiar with Agile software development methodologies Interested in working for a fast paced tech and product oriented company And Of Course, Perks! Flexible PTO. Grubhub employees enjoy a generous amount of time to recharge. Health and Wellness. Excellent medical benefits, employee network groups and paid parental leave are just a few of our programs to support your overall well-being. Competitive Pay. You’ll receive a competitive base salary with eligibility for generous incentives, bonuses, commission or RSUs (role-specific). Learning and Career Growth. Your personal and professional development is a priority at Grubhub. We empower you to be a leader and grow your career through training, coaching and mentorship opportunities. MealPerks. Get meals on us! Our employees get a weekly Grubhub credit to enjoy and support local restaurants. Fun. Every Grubhub office has an employee-led Culture Crew that connects people through fun, meaningful events and initiatives like Wellness Wednesdays, Slack competitions and virtual happy hours! Social Impact. At Grubhub we believe in giving back through programs like the Grubhub Community Relief Fund and donating $1 million to the Equal Justice Initiative in 2020. Employees are also given paid time off each year to support the causes that are important to them. Vaccination Requirement: Grubhub employees are required to be fully vaccinated, and must be able to show proof of full-Covid-19 vaccination, and booster if eligible, prior to starting employment. Fully vaccinated is defined as: “2 weeks have passed since your second dose in a 2-dose series, such as the Pfizer or Moderna vaccines, or 2 weeks after a single-dose vaccine, such as Johnson & Johnson’s vaccine.” Those eligible to receive the booster must receive the booster to be considered fully vaccinated, and those not yet eligible will be required to obtain the booster once eligible (6 months post last dose).Grubhub is an equal opportunity employer. We welcome diversity and encourage a workplace that is just as diverse as the customers we serve. We evaluate qualified applicants without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other legally protected characteristics. If you’re applying for a job in the U.S. and need a reasonable accommodation for any part of the employment process, please send an email to campusrecruiting@grubhub.com and let us know the nature of your request and contact information. Please note that only those inquiries concerning a request for reasonable accommodation will be responded to from this email address. Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries Information Services"
606,Coursera,"Software Engineer, Entry Level (USA)",United States,"Coursera can hire people in any country where we have a legal entity, assuming candidates have eligible working rights and a sufficient timezone overlap with their team. Our interviews and onboarding are conducted virtually, a part of being a remote-first company.Coursera was launched in 2012 by two Stanford Computer Science professors, Andrew Ng and Daphne Koller, with a mission to provide universal access to world-class learning. It is now one of the largest online learning platforms in the world, with 97 million registered learners as of Dec. 31, 2021. Coursera partners with over 250 leading university and industry partners to offer a broad catalog of content and credentials, including courses, Specializations, Professional Certificates, Guided Projects and bachelor’s and master’s degrees. Institutions around the world use Coursera to upskill and reskill their employees, citizens, and students in fields such as data science, technology, and business. Coursera became a B Corp in February 2021.Job Overview:Coursera’s Engineering teams are responsible for maintaining a scalable and reliable platform. Engineering works to build interactive products for the worldwide learner community.As an engineer at Coursera, you will be empowered to build well-engineered products that shape new platform features and advance our technical infrastructure. You will be encouraged to build reliable, scalable, testable, and efficient systems.We innovate, productize, and iterate at start-up speed, deploying our code over 25 times a day. When you join our team, you will be given the opportunity to take ownership of significant parts of our codebase. Check out life at Coursera on The Muse!Responsibilities:Rapidly innovate on products and scalable infrastructure with a fail fast mindsetImplement features using cutting edge technologies (i.e. React.js, Scala, Swift, Kotlin)Work in a cross functional team of Engineers, PMs, Designers, Data Scientists, UX Researchers, and Marketing.Own projects and drive scoping and prioritization decisionsMeasure your work thoroughly, analyze results, and drive new product changes through A/B testingBasic Qualifications:At least one previous internship or work experience in related fieldCurrently pursuing a B.A./B.S. Degree or higher in Computer Science, or related technical field Preferred Qualifications:Strong oral and written communication skills; strong representation of previous workAbility to work on a team and learn quicklyExperience working in a short-cycle, agile, iterative development teamKnowledge of computer science, with strong competencies in data structures, algorithms, software design, and object oriented skillsStrong competencies in data structures, algorithms and software designSelf-motivated, smart, hands-on, relentlessly focused on impact, and able to operate under a great deal of independenceCoursera is an Equal Employment Opportunity Employer and considers all qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, age, marital status, national origin, protected veteran status, disability, or any other legally protected class.If you are an individual with a disability and require a reasonable accommodation to complete any part of the application process, please contact us at accommodations@coursera.org.For California Candidates, please review our CCPA Applicant Notice here.For our Global Candidates, please review our GDPR Recruitment Notice here. Show more Show less Seniority level Entry level Employment type Full-time Job function Engineering and Information Technology Industries E-Learning Providers"
607,Cisco,Software Engineer I (Full Time) United States,San Francisco Bay Area,"What You’ll DoOur software engineers are the gurus behind the scenes ensuring our all of our programs are easy to use and bug free. Using a keen eye, you’ll develop software and tools in support of many of our high-impact technology platforms such as operating systems, networks, databases and more. While we’re growing in the software business, you’ll still need to see the big picture and watch for hardware compatibility while even potentially influencing design.Who You’ll Work WithOur hardworking team members are busy programming magic across the globe on teams such as Engineering, Information Technology, Supply Chain, Customer Experience, Security and Trust, etc.You would play a crucial role in driving next-gen software innovations including cloud, mobile, desktop or security spaces. On any of these teams, you'll get hands-on experience working with applications that make technology accessible no matter what device they’re on. See the possibilities when creativity meets design and build solutions which will transform how we work, live, learn, and play.Who You Are Recent graduate or on your final year of studies towards a Bachelor’s degree in Computer Science, Computer Engineering, Electrical Engineering, or related program or other academic certification ; equivalent experience accepted in lieu of degree Up-to-date on programming and scripting languages C/C++, Python, Java Knowledge of Linux, Networking concepts, OS fundamentals, Embedded Development, and/or ML Hands on QA, Testing, and/or Debugging skills Experience with Databases, Web Application Development, and Web Services Eligible to start July/August 2022 Able to legally live and work in the country for which you’re applying, without visa support or sponsorship Why Cisco#WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.We embrace digital, and help our customers implement change in their digital businesses. Some may think we’re “old” (36 years strong) and only about hardware, but we’re also a software company. And a security company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do – you can’t put us in a box!But “Digital Transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)Day to day, we focus on the give and take. We give our best, give our egos a break, and give of ourselves (because giving back is built into our DNA.) We take accountability, bold steps, and take difference to heart. Because without diversity of thought and a dedication to equality for all, there is no moving forward.So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Passion for technology and world changing? Be you, with us! Show more Show less Seniority level Not Applicable Employment type Full-time Job function Information Technology and Engineering Industries Computer Hardware Manufacturing, Software Development, and Computer Networking Products"
608,Pinterest,University Grad Software Engineer (USA),"Seattle, Washington, United States","1945773About PinterestMillions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new possibilities and plan for what matters most. Our mission is to help those people find their inspiration and create a life they love. In your role, you’ll be challenged to take on work that upholds this mission and pushes Pinterest forward. You’ll grow as a person and leader in your field, all the while helping Pinners make their lives better in the positive corner of the internet.Our new progressive work model is called PinFlex, a term that’s uniquely Pinterest to describe our flexible approach to living and working. Visit our PinFlex landing page to learn more. PLEASE ONLY APPLY FOR THIS POSITION ONCE - USA or Canada. Location preferences are specified within the job title. Multiple applications may delay our recruitment process.As a university grad at Pinterest, you’ll take the lead in both solving scoped problems and contributing to projects while learning and growing within your team. This role is as much about learning as it is about doing and making an impact. We’re looking for passionate university grads that are excited to build awesome products and features, create visually rich experiences, spearhead the discovery problem, and pinpointing tomorrow’s engineering challenge as we maneuver through exponential growth and massive scale.What You’ll DoDeliver code that is well-documented, tested, and operableIndependently take ownership over the completion and quality of your tasks and projectExecute scoped technical tasks end-to-end in collaboration with cross-functional Pinployees to help build the future of PinterestEffectively and proactively communicate new ideas and opinions with candor as you grow both professionally and personally through learning and development opportunitiesWhat We're Looking ForCompleting a degree in Computer Science or related technical fieldExperience in previous software engineering internshipsProficiency in a dynamic programming language such as PythonStrong communication skills and product sensePassion for Pinterest and the ability to manage ambiguity and continually learn from your experiencesOur Commitment To DiversityAt Pinterest, our mission is to bring everyone the inspiration to create a life they love—and that includes our employees. We’re taking on the most exciting challenges of our working lives, and we succeed with a team that represents an inclusive and diverse set of identities and backgrounds. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Other Industries IT Services and IT Consulting, Software Development, and Internet Publishing"
609,,,,
610,,,,
611,,,,
612,Microsoft,Software Engineer I/II,"Atlanta, Georgia, United States","Microsoft is on a mission to empower every person and every organization on the planet to achieve more. Our culture is centered on embracing a growth mindset, a theme of inspiring excellence, and encouraging teams and leaders to bring their best each day. In doing so, we create life-changing innovations that impact billions of lives around the world. You can help us to achieve our mission.ResponsibilitiesWe value people who can bring a diverse perspective to our product and where a developer will not just write code, but will have a real meaningful impact on the direction of the product and which features to build. We are building a team where diversity of thought and background is valued as strongly as technical skills, and where everyone is encouraged to come up with new ideas to make our customers’ lives better.We are looking for talented early to mid-career Software Engineers to help us deliver highly scalable services and world-class product experiences. You will have opportunities to work on multiple layers of the technology stack, ranging from customer-focused user experience work, building scalable distributed cloud services, working with big data, machine learning, and everything in between. You will learn how to design services and experiences that are required to work around the globe. You will collaborate with team members and other engineering groups in Microsoft to build full stack web applications and services using the latest web technologies in a dynamic and agile environment. You will be part of a fun-loving, diverse team that seeks challenges, loves learning and values teamwork. You will have opportunities for mentorship, career growth, and work on high-business impact areas.By applying to this position, you are being considered for multiple like positions within our organization for an invitation-only virtual Interview Day on Tuesday, May 10th, 2022. Position specifics, including hiring team, location, and position details will be determined following the interview process.QualificationsBasic Qualifications:1+ years of experience with one or more general purpose programming languages including but not limited to: Java, C/C++, C#, Python BS in Computer Science or related technical field experience Preferred QualificationsExperience running and working on services at scale Experience in developing, debugging and maintaining code in object oriented languages and database querying languages. Strong coding, debugging, algorithm design and problem solving skills. May include: Ability to meet Microsoft, customer and/or government security screening requirements. These requirements include, but are not limited to the following specialized security screenings:Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter. Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Engineering and Information Technology Industries IT Services and IT Consulting, Computer Hardware Manufacturing, and Software Development"
613,,,,
614,,,,
615,,,,
616,,,,
617,,,,
618,,,,
619,,,,
620,,,,
621,Microsoft,Software Engineer I/II,"Austin, Texas, United States","Microsoft is on a mission to empower every person and every organization on the planet to achieve more. Our culture is centered on embracing a growth mindset, a theme of inspiring excellence, and encouraging teams and leaders to bring their best each day. In doing so, we create life-changing innovations that impact billions of lives around the world. You can help us to achieve our mission.ResponsibilitiesWe value people who can bring a diverse perspective to our product and where a developer will not just write code, but will have a real meaningful impact on the direction of the product and which features to build. We are building a team where diversity of thought and background is valued as strongly as technical skills, and where everyone is encouraged to come up with new ideas to make our customers’ lives better.We are looking for talented early to mid-career Software Engineers to help us deliver highly scalable services and world-class product experiences. You will have opportunities to work on multiple layers of the technology stack, ranging from customer-focused user experience work, building scalable distributed cloud services, working with big data, machine learning, and everything in between. You will learn how to design services and experiences that are required to work around the globe. You will collaborate with team members and other engineering groups in Microsoft to build full stack web applications and services using the latest web technologies in a dynamic and agile environment. You will be part of a fun-loving, diverse team that seeks challenges, loves learning and values teamwork. You will have opportunities for mentorship, career growth, and work on high-business impact areas.By applying to this position, you are being considered for multiple like positions within our organization for an invitation-only virtual Interview Day on Thursday, May 19th, 2022. Position specifics, including hiring team, and position details will be determined following the interview process. QualificationsBasic Qualifications:1+ years of experience with one or more general purpose programming languages including but not limited to: Java, C/C++, C#, PythonBS in Computer Science or related technical field experiencePreferred QualificationsExperience running and working on services at scaleExperience in developing, debugging and maintaining code in object oriented languages and database querying languagesStrong coding, debugging, algorithm design and problem solving skillsMay Include: Ability to meet Microsoft, customer and/or government security screening requirements. These requirements include, but are not limited to the following specialized security screenings:Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Engineering and Information Technology Industries IT Services and IT Consulting, Computer Hardware Manufacturing, and Software Development"
622,,,,
623,,,,
624,Pinterest,University Grad Software Engineer (USA),"Seattle, Washington, United States","1945773About PinterestMillions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new possibilities and plan for what matters most. Our mission is to help those people find their inspiration and create a life they love. In your role, you’ll be challenged to take on work that upholds this mission and pushes Pinterest forward. You’ll grow as a person and leader in your field, all the while helping Pinners make their lives better in the positive corner of the internet.Our new progressive work model is called PinFlex, a term that’s uniquely Pinterest to describe our flexible approach to living and working. Visit our PinFlex landing page to learn more. PLEASE ONLY APPLY FOR THIS POSITION ONCE - USA or Canada. Location preferences are specified within the job title. Multiple applications may delay our recruitment process.As a university grad at Pinterest, you’ll take the lead in both solving scoped problems and contributing to projects while learning and growing within your team. This role is as much about learning as it is about doing and making an impact. We’re looking for passionate university grads that are excited to build awesome products and features, create visually rich experiences, spearhead the discovery problem, and pinpointing tomorrow’s engineering challenge as we maneuver through exponential growth and massive scale.What You’ll DoDeliver code that is well-documented, tested, and operableIndependently take ownership over the completion and quality of your tasks and projectExecute scoped technical tasks end-to-end in collaboration with cross-functional Pinployees to help build the future of PinterestEffectively and proactively communicate new ideas and opinions with candor as you grow both professionally and personally through learning and development opportunitiesWhat We're Looking ForCompleting a degree in Computer Science or related technical fieldExperience in previous software engineering internshipsProficiency in a dynamic programming language such as PythonStrong communication skills and product sensePassion for Pinterest and the ability to manage ambiguity and continually learn from your experiencesOur Commitment To DiversityAt Pinterest, our mission is to bring everyone the inspiration to create a life they love—and that includes our employees. We’re taking on the most exciting challenges of our working lives, and we succeed with a team that represents an inclusive and diverse set of identities and backgrounds. Show more Show less Seniority level Mid-Senior level Employment type Full-time Job function Other Industries IT Services and IT Consulting, Software Development, and Internet Publishing"
625,,,,
626,Microsoft,Software Engineer I/II,"Redmond, Washington, United States","Microsoft is on a mission to empower every person and every organization on the planet to achieve more. Our culture is centered on embracing a growth mindset, a theme of inspiring excellence, and encouraging teams and leaders to bring their best each day. In doing so, we create life-changing innovations that impact billions of lives around the world. You can help us to achieve our mission. To learn more please visit: https://careers.microsoft.com/mission-culture.ResponsibilitiesWe value people who can bring a diverse perspective to our product and where a developer will not just write code, but will have a real meaningful impact on the direction of the product and which features to build. We are building a team where diversity of thought and background is valued as strongly as technical skills, and where everyone is encouraged to come up with new ideas to make our customers’ lives better.We are looking for talented early to mid-career Software Engineers to help us deliver highly scalable services and world-class product experiences. You will have opportunities to work on multiple layers of the technology stack, ranging from customer-focused user experience work, building scalable distributed cloud services, working with big data, machine learning, and everything in between. You will learn how to design services and experiences that are required to work around the globe. You will collaborate with team members and other engineering groups in Microsoft to build full stack web applications and services using the latest web technologies in a dynamic and agile environment. You will be part of a fun-loving, diverse team that seeks challenges, loves learning and values teamwork. You will have opportunities for mentorship, career growth, and work on high-business impact areas.By applying to this position, you are being considered for multiple like positions within our organization for an invitation-only virtual Interview Day on Thursday, May 12th. Position specifics, including hiring team, location, and position details will be determined following the interview process. QualificationsBasic Qualifications:1+ years of experience with one or more general purpose programming languages including but not limited to: Java, C/C++, C#, Python, JavaScript, PowerShellBSc in Computer Science or related technical field experiencePreferred QualificationsExperience running and working on services at scaleExperience in developing, debugging and maintaining code in object oriented languages and database querying languages.Strong coding, debugging, algorithm design and problem solving skills.May include: Ability to meet Microsoft, customer and/or government security screening requirements. These requirements include, but are not limited to the following specialized security screenings:Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Engineering and Information Technology Industries IT Services and IT Consulting, Computer Hardware Manufacturing, and Software Development"
627,,,,
628,Microsoft,Software Engineer I/II,"Redmond, Washington, United States","Microsoft is on a mission to empower every person and every organization on the planet to achieve more. Our culture is centered on embracing a growth mindset, a theme of inspiring excellence, and encouraging teams and leaders to bring their best each day. In doing so, we create life-changing innovations that impact billions of lives around the world. You can help us to achieve our mission. To learn more please visit: https://careers.microsoft.com/mission-culture.ResponsibilitiesWe value people who can bring a diverse perspective to our product and where a developer will not just write code, but will have a real meaningful impact on the direction of the product and which features to build. We are building a team where diversity of thought and background is valued as strongly as technical skills, and where everyone is encouraged to come up with new ideas to make our customers’ lives better.We are looking for talented early to mid-career Software Engineers to help us deliver highly scalable services and world-class product experiences. You will have opportunities to work on multiple layers of the technology stack, ranging from customer-focused user experience work, building scalable distributed cloud services, working with big data, machine learning, and everything in between. You will learn how to design services and experiences that are required to work around the globe. You will collaborate with team members and other engineering groups in Microsoft to build full stack web applications and services using the latest web technologies in a dynamic and agile environment. You will be part of a fun-loving, diverse team that seeks challenges, loves learning and values teamwork. You will have opportunities for mentorship, career growth, and work on high-business impact areas.By applying to this position, you are being considered for multiple like positions within our organization for an invitation-only virtual Interview Day on Thursday, May 5th. Position specifics, including hiring team, location, and position details will be determined following the interview process. QualificationsBasic Qualifications:1+ years of experience with one or more general purpose programming languages including but not limited to: Java, C/C++, C#, Python, JavaScript, PowerShellBSc in Computer Science or related technical field experiencePreferred QualificationsExperience running and working on services at scaleExperience in developing, debugging and maintaining code in object oriented languages and database querying languages.Strong coding, debugging, algorithm design and problem solving skills.May include: Ability to meet Microsoft, customer and/or government security screening requirements. These requirements include, but are not limited to the following specialized security screenings:Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Engineering and Information Technology Industries IT Services and IT Consulting, Computer Hardware Manufacturing, and Software Development"
